#  L TT            EE            BB            TE            PP            PT            PE           
3282 1.4422128e+01 5.1465408e-01 1.0526644e-02 -8.6453601e-01 4.7172326e-10 4.9648066e-08 -1.4464106e-09
3283 1.4398014e+01 5.1291899e-01 1.0516007e-02 -8.6261237e-01 4.7139846e-10 4.9527380e-08 -1.4116398e-09
3284 1.4373798e+01 5.1118487e-01 1.0505383e-02 -8.6063904e-01 4.7107397e-10 4.9405222e-08 -1.3768453e-09
3285 1.4349630e+01 5.0945118e-01 1.0494774e-02 -8.5862994e-01 4.7074989e-10 4.9281627e-08 -1.3420315e-09
3286 1.4325441e+01 5.0771888e-01 1.0484178e-02 -8.5657671e-01 4.7042600e-10 4.9156592e-08 -1.3072021e-09
3287 1.4301231e+01 5.0598743e-01 1.0473597e-02 -8.5448577e-01 4.7010242e-10 4.9030133e-08 -1.2723610e-09
3288 1.4276930e+01 5.0425778e-01 1.0463029e-02 -8.5235613e-01 4.6977913e-10 4.8902276e-08 -1.2375126e-09
3289 1.4252614e+01 5.0252941e-01 1.0452475e-02 -8.5018675e-01 4.6945626e-10 4.8773038e-08 -1.2026609e-09
3290 1.4228285e+01 5.0080327e-01 1.0441935e-02 -8.4797656e-01 4.6913359e-10 4.8642417e-08 -1.1678095e-09
3291 1.4203947e+01 4.9907884e-01 1.0431410e-02 -8.4572447e-01 4.6881121e-10 4.8510446e-08 -1.1329629e-09
3292 1.4179527e+01 4.9735635e-01 1.0420898e-02 -8.4343679e-01 4.6848913e-10 4.8377129e-08 -1.0981248e-09
3293 1.4155027e+01 4.9563676e-01 1.0410401e-02 -8.4111239e-01 4.6816735e-10 4.8242493e-08 -1.0632994e-09
3294 1.4130525e+01 4.9391956e-01 1.0399918e-02 -8.3874266e-01 4.6784599e-10 4.8106554e-08 -1.0284909e-09
3295 1.4105947e+01 4.9220498e-01 1.0389450e-02 -8.3634128e-01 4.6752481e-10 4.7969310e-08 -9.9370277e-10
3296 1.4081297e+01 4.9049401e-01 1.0378995e-02 -8.3389959e-01 4.6720393e-10 4.7830794e-08 -9.5893953e-10
3297 1.4056651e+01 4.8878614e-01 1.0368555e-02 -8.3142378e-01 4.6688335e-10 4.7691010e-08 -9.2420494e-10
3298 1.4031937e+01 4.8708162e-01 1.0358130e-02 -8.2891260e-01 4.6656319e-10 4.7549991e-08 -8.8950335e-10
3299 1.4007158e+01 4.8538145e-01 1.0347718e-02 -8.2636474e-01 4.6624320e-10 4.7407735e-08 -8.5483845e-10
3300 1.3982315e+01 4.8368512e-01 1.0337321e-02 -8.2378635e-01 4.6592352e-10 4.7264259e-08 -8.2021428e-10
3301 1.3957412e+01 4.8199367e-01 1.0326939e-02 -8.2116866e-01 4.6560413e-10 4.7119589e-08 -7.8563492e-10
3302 1.3932449e+01 4.8030740e-01 1.0316570e-02 -8.1852526e-01 4.6528504e-10 4.6973731e-08 -7.5110340e-10
3303 1.3907429e+01 4.7862518e-01 1.0306216e-02 -8.1584745e-01 4.6496636e-10 4.6826720e-08 -7.1662308e-10
3304 1.3882354e+01 4.7694882e-01 1.0295877e-02 -8.1313393e-01 4.6464786e-10 4.6678557e-08 -6.8219678e-10
3305 1.3857225e+01 4.7527720e-01 1.0285551e-02 -8.1039082e-01 4.6432966e-10 4.6529258e-08 -6.4782759e-10
3306 1.3831970e+01 4.7361141e-01 1.0275239e-02 -8.0761676e-01 4.6401176e-10 4.6378853e-08 -6.1351876e-10
3307 1.3806739e+01 4.7195180e-01 1.0264942e-02 -8.0481785e-01 4.6369426e-10 4.6227360e-08 -5.7927336e-10
3308 1.3781386e+01 4.7029801e-01 1.0254658e-02 -8.0198526e-01 4.6337694e-10 4.6074778e-08 -5.4509427e-10
3309 1.3755913e+01 4.6865039e-01 1.0244388e-02 -7.9911763e-01 4.6305993e-10 4.5921143e-08 -5.1098478e-10
3310 1.3730395e+01 4.6700859e-01 1.0234132e-02 -7.9622839e-01 4.6274320e-10 4.5766461e-08 -4.7694784e-10
3311 1.3704834e+01 4.6537448e-01 1.0223890e-02 -7.9331611e-01 4.6242688e-10 4.5610765e-08 -4.4298672e-10
3312 1.3679233e+01 4.6374620e-01 1.0213661e-02 -7.9036451e-01 4.6211074e-10 4.5454057e-08 -4.0910432e-10
3313 1.3653444e+01 4.6212566e-01 1.0203445e-02 -7.8739442e-01 4.6179490e-10 4.5296355e-08 -3.7530375e-10
3314 1.3627692e+01 4.6051249e-01 1.0193243e-02 -7.8439693e-01 4.6147935e-10 4.5137686e-08 -3.4158817e-10
3315 1.3601830e+01 4.5890712e-01 1.0183054e-02 -7.8137799e-01 4.6116420e-10 4.4978069e-08 -3.0796068e-10
3316 1.3575859e+01 4.5730995e-01 1.0172878e-02 -7.7833611e-01 4.6084923e-10 4.4817504e-08 -2.7442422e-10
3317 1.3549856e+01 4.5571992e-01 1.0162714e-02 -7.7526234e-01 4.6053456e-10 4.4656026e-08 -2.4098202e-10
3318 1.3523747e+01 4.5413821e-01 1.0152564e-02 -7.7217003e-01 4.6022018e-10 4.4493641e-08 -2.0763707e-10
3319 1.3497609e+01 4.5256525e-01 1.0142425e-02 -7.6905764e-01 4.5990608e-10 4.4330377e-08 -1.7439253e-10
3320 1.3471293e+01 4.5099999e-01 1.0132299e-02 -7.6592363e-01 4.5959239e-10 4.4166252e-08 -1.4125147e-10
3321 1.3445024e+01 4.4944363e-01 1.0122186e-02 -7.6275901e-01 4.5927889e-10 4.4001268e-08 -1.0821692e-10
3322 1.3418580e+01 4.4789588e-01 1.0112084e-02 -7.5958451e-01 4.5896567e-10 4.3835458e-08 -7.5292013e-11
3323 1.3392110e+01 4.4635646e-01 1.0101994e-02 -7.5638369e-01 4.5865274e-10 4.3668828e-08 -4.2479814e-11
3324 1.3365542e+01 4.4482659e-01 1.0091916e-02 -7.5316242e-01 4.5834021e-10 4.3501413e-08 -9.7834223e-12
3325 1.3338874e+01 4.4330600e-01 1.0081849e-02 -7.4992652e-01 4.5802786e-10 4.3333214e-08 2.2794092e-11
3326 1.3312184e+01 4.4179444e-01 1.0071794e-02 -7.4667440e-01 4.5771580e-10 4.3164248e-08 5.5249633e-11
3327 1.3285395e+01 4.4029240e-01 1.0061751e-02 -7.4340447e-01 4.5740403e-10 4.2994544e-08 8.7580126e-11
3328 1.3258583e+01 4.3880038e-01 1.0051718e-02 -7.4011510e-01 4.5709265e-10 4.2824119e-08 1.1978250e-10
3329 1.3231674e+01 4.3731889e-01 1.0041696e-02 -7.3681213e-01 4.5678146e-10 4.2652975e-08 1.5185362e-10
3330 1.3204666e+01 4.3584696e-01 1.0031686e-02 -7.3350135e-01 4.5647055e-10 4.2481145e-08 1.8379045e-10
3331 1.3177635e+01 4.3438512e-01 1.0021686e-02 -7.3016630e-01 4.5615993e-10 4.2308637e-08 2.1558987e-10
3332 1.3150580e+01 4.3293315e-01 1.0011696e-02 -7.2682763e-01 4.5584970e-10 4.2135483e-08 2.4724887e-10
3333 1.3123351e+01 4.3149235e-01 1.0001718e-02 -7.2347629e-01 4.5553966e-10 4.1961685e-08 2.7876428e-10
3334 1.3096170e+01 4.3006102e-01 9.9917496e-03 -7.2011064e-01 4.5522990e-10 4.1787261e-08 3.1013301e-10
3335 1.3068887e+01 4.2864122e-01 9.9817918e-03 -7.1672906e-01 4.5492042e-10 4.1612239e-08 3.4135205e-10
3336 1.3041502e+01 4.2723127e-01 9.9718444e-03 -7.1334477e-01 4.5461134e-10 4.1436636e-08 3.7241832e-10
3337 1.3014087e+01 4.2583250e-01 9.9619073e-03 -7.0994722e-01 4.5430244e-10 4.1260454e-08 4.0332861e-10
3338 1.2986641e+01 4.2444400e-01 9.9519805e-03 -7.0654147e-01 4.5399382e-10 4.1083727e-08 4.3407996e-10
3339 1.2959087e+01 4.2306636e-01 9.9420638e-03 -7.0312737e-01 4.5368549e-10 4.0906462e-08 4.6466919e-10
3340 1.2931423e+01 4.2170017e-01 9.9321573e-03 -6.9970700e-01 4.5337755e-10 4.0728691e-08 4.9509339e-10
3341 1.2903796e+01 4.2034531e-01 9.9222609e-03 -6.9627948e-01 4.5306978e-10 4.0550416e-08 5.2534929e-10
3342 1.2876055e+01 4.1900089e-01 9.9123746e-03 -6.9284616e-01 4.5276230e-10 4.0371656e-08 5.5543381e-10
3343 1.2848272e+01 4.1766754e-01 9.9024985e-03 -6.8940837e-01 4.5245511e-10 4.0192438e-08 5.8534398e-10
3344 1.2820444e+01 4.1634664e-01 9.8926324e-03 -6.8596599e-01 4.5214830e-10 4.0012779e-08 6.1507675e-10
3345 1.2792494e+01 4.1503584e-01 9.8827765e-03 -6.8252038e-01 4.5184167e-10 3.9832683e-08 6.4462879e-10
3346 1.2764493e+01 4.1373729e-01 9.8729308e-03 -6.7907140e-01 4.5153532e-10 3.9652180e-08 6.7399726e-10
3347 1.2736513e+01 4.1245016e-01 9.8630952e-03 -6.7562042e-01 4.5122925e-10 3.9471280e-08 7.0317889e-10
3348 1.2708402e+01 4.1117435e-01 9.8532699e-03 -6.7216733e-01 4.5092357e-10 3.9290014e-08 7.3217087e-10
3349 1.2680305e+01 4.0990982e-01 9.8434547e-03 -6.6871351e-01 4.5061807e-10 3.9108385e-08 7.6096986e-10
3350 1.2652071e+01 4.0865722e-01 9.8336499e-03 -6.6525958e-01 4.5031284e-10 3.8926412e-08 7.8957276e-10
3351 1.2623769e+01 4.0741578e-01 9.8238554e-03 -6.6180550e-01 4.5000790e-10 3.8744120e-08 8.1797692e-10
3352 1.2595472e+01 4.0618696e-01 9.8140713e-03 -6.5835209e-01 4.4970335e-10 3.8561526e-08 8.4618050e-10
3353 1.2567101e+01 4.0496851e-01 9.8042976e-03 -6.5490020e-01 4.4939896e-10 3.8378634e-08 8.7418161e-10
3354 1.2538652e+01 4.0376267e-01 9.7945344e-03 -6.5145072e-01 4.4909486e-10 3.8195475e-08 9.0197894e-10
3355 1.2510122e+01 4.0256796e-01 9.7847818e-03 -6.4800452e-01 4.4879104e-10 3.8012056e-08 9.2957069e-10
3356 1.2481507e+01 4.0138513e-01 9.7750398e-03 -6.4456248e-01 4.4848760e-10 3.7828408e-08 9.5695559e-10
3357 1.2452878e+01 4.0021421e-01 9.7653084e-03 -6.4112478e-01 4.4818434e-10 3.7644534e-08 9.8413172e-10
3358 1.2424156e+01 3.9905522e-01 9.7555878e-03 -6.3769306e-01 4.4788135e-10 3.7460450e-08 1.0110975e-09
3359 1.2395412e+01 3.9790748e-01 9.7458780e-03 -6.3426751e-01 4.4757864e-10 3.7276184e-08 1.0378515e-09
3360 1.2366568e+01 3.9677251e-01 9.7361790e-03 -6.3084905e-01 4.4727632e-10 3.7091751e-08 1.0643921e-09
3361 1.2337695e+01 3.9564888e-01 9.7264908e-03 -6.2743864e-01 4.4697416e-10 3.6907156e-08 1.0907175e-09
3362 1.2308713e+01 3.9453666e-01 9.7168137e-03 -6.2403796e-01 4.4667229e-10 3.6722428e-08 1.1168263e-09
3363 1.2279769e+01 3.9343740e-01 9.7071475e-03 -6.2064652e-01 4.4637069e-10 3.6537576e-08 1.1427167e-09
3364 1.2250709e+01 3.9234971e-01 9.6974923e-03 -6.1726677e-01 4.4606947e-10 3.6352629e-08 1.1683875e-09
3365 1.2221604e+01 3.9127440e-01 9.6878481e-03 -6.1389748e-01 4.4576842e-10 3.6167592e-08 1.1938368e-09
3366 1.2192450e+01 3.9021084e-01 9.6782151e-03 -6.1054042e-01 4.4546765e-10 3.5982481e-08 1.2190628e-09
3367 1.2163244e+01 3.8915912e-01 9.6685931e-03 -6.0719660e-01 4.4516715e-10 3.5797322e-08 1.2440644e-09
3368 1.2133981e+01 3.8811937e-01 9.6589823e-03 -6.0386483e-01 4.4486704e-10 3.5612132e-08 1.2688398e-09
3369 1.2104658e+01 3.8709095e-01 9.6493826e-03 -6.0054692e-01 4.4456709e-10 3.5426915e-08 1.2933871e-09
3370 1.2075345e+01 3.8607548e-01 9.6397941e-03 -5.9724393e-01 4.4426742e-10 3.5241701e-08 1.3177051e-09
3371 1.2045890e+01 3.8507087e-01 9.6302167e-03 -5.9395547e-01 4.4396802e-10 3.5056497e-08 1.3417920e-09
3372 1.2016437e+01 3.8407874e-01 9.6206504e-03 -5.9068190e-01 4.4366900e-10 3.4871334e-08 1.3656465e-09
3373 1.1986984e+01 3.8309775e-01 9.6110953e-03 -5.8742433e-01 4.4337015e-10 3.4686216e-08 1.3892665e-09
3374 1.1957453e+01 3.8212882e-01 9.6015512e-03 -5.8418390e-01 4.4307157e-10 3.4501159e-08 1.4126506e-09
3375 1.1927838e+01 3.8117135e-01 9.5920183e-03 -5.8096029e-01 4.4277337e-10 3.4316194e-08 1.4357976e-09
3376 1.1898212e+01 3.8022552e-01 9.5824964e-03 -5.7775392e-01 4.4247534e-10 3.4131324e-08 1.4587054e-09
3377 1.1868571e+01 3.7929151e-01 9.5729855e-03 -5.7456598e-01 4.4217758e-10 3.3946567e-08 1.4813724e-09
3378 1.1838910e+01 3.7836876e-01 9.5634855e-03 -5.7139694e-01 4.4188009e-10 3.3761948e-08 1.5037973e-09
3379 1.1809152e+01 3.7745747e-01 9.5539965e-03 -5.6824654e-01 4.4158298e-10 3.3577483e-08 1.5259786e-09
3380 1.1779442e+01 3.7655708e-01 9.5445184e-03 -5.6511602e-01 4.4128603e-10 3.3393177e-08 1.5479141e-09
3381 1.1749628e+01 3.7566855e-01 9.5350511e-03 -5.6200592e-01 4.4098936e-10 3.3209060e-08 1.5696028e-09
3382 1.1719854e+01 3.7479135e-01 9.5255945e-03 -5.5891602e-01 4.4069295e-10 3.3025140e-08 1.5910426e-09
3383 1.1689968e+01 3.7392496e-01 9.5161487e-03 -5.5584690e-01 4.4039692e-10 3.2841445e-08 1.6122327e-09
3384 1.1660116e+01 3.7306959e-01 9.5067135e-03 -5.5279988e-01 4.4010106e-10 3.2657982e-08 1.6331707e-09
3385 1.1630293e+01 3.7222549e-01 9.4972888e-03 -5.4977407e-01 4.3980546e-10 3.2474767e-08 1.6538550e-09
3386 1.1600347e+01 3.7139215e-01 9.4878747e-03 -5.4677085e-01 4.3951013e-10 3.2291825e-08 1.6742846e-09
3387 1.1570423e+01 3.7056906e-01 9.4784710e-03 -5.4379012e-01 4.3921518e-10 3.2109172e-08 1.6944578e-09
3388 1.1540516e+01 3.6975723e-01 9.4690776e-03 -5.4083180e-01 4.3892039e-10 3.1926814e-08 1.7143723e-09
3389 1.1510624e+01 3.6895616e-01 9.4596946e-03 -5.3789806e-01 4.3862587e-10 3.1744779e-08 1.7340273e-09
3390 1.1480668e+01 3.6816538e-01 9.4503217e-03 -5.3498740e-01 4.3833172e-10 3.1563084e-08 1.7534210e-09
3391 1.1450718e+01 3.6738515e-01 9.4409591e-03 -5.3210203e-01 4.3803773e-10 3.1381736e-08 1.7725514e-09
3392 1.1420844e+01 3.6661501e-01 9.4316065e-03 -5.2924121e-01 4.3774401e-10 3.1200761e-08 1.7914173e-09
3393 1.1390894e+01 3.6585597e-01 9.4222639e-03 -5.2640498e-01 4.3745056e-10 3.1020169e-08 1.8100168e-09
3394 1.1361012e+01 3.6510609e-01 9.4129314e-03 -5.2359489e-01 4.3715748e-10 3.0839990e-08 1.8283490e-09
3395 1.1331119e+01 3.6436714e-01 9.4036087e-03 -5.2080953e-01 4.3686456e-10 3.0660227e-08 1.8464115e-09
3396 1.1301286e+01 3.6363794e-01 9.3942959e-03 -5.1805048e-01 4.3657190e-10 3.0480898e-08 1.8642028e-09
3397 1.1271360e+01 3.6291879e-01 9.3849929e-03 -5.1531788e-01 4.3627951e-10 3.0302028e-08 1.8817218e-09
3398 1.1241558e+01 3.6220924e-01 9.3756997e-03 -5.1261187e-01 4.3598749e-10 3.0123633e-08 1.8989668e-09
3399 1.1211729e+01 3.6150961e-01 9.3664161e-03 -5.0993188e-01 4.3569563e-10 2.9945720e-08 1.9159355e-09
3400 1.1181867e+01 3.6081946e-01 9.3571423e-03 -5.0727886e-01 4.3540404e-10 2.9768315e-08 1.9326271e-09
3401 1.1152042e+01 3.6013836e-01 9.3478782e-03 -5.0465378e-01 4.3511281e-10 2.9591436e-08 1.9490402e-09
3402 1.1122250e+01 3.5946737e-01 9.3386236e-03 -5.0205551e-01 4.3482174e-10 2.9415083e-08 1.9651740e-09
3403 1.1092561e+01 3.5880456e-01 9.3293787e-03 -4.9948517e-01 4.3453094e-10 2.9239279e-08 1.9810291e-09
3404 1.1062822e+01 3.5815171e-01 9.3201433e-03 -4.9694243e-01 4.3424040e-10 2.9064029e-08 1.9966051e-09
3405 1.1033104e+01 3.5750691e-01 9.3109176e-03 -4.9442848e-01 4.3395023e-10 2.8889354e-08 2.0119029e-09
3406 1.1003401e+01 3.5687121e-01 9.3017014e-03 -4.9194304e-01 4.3366021e-10 2.8715257e-08 2.0269218e-09
3407 1.0973784e+01 3.5624419e-01 9.2924948e-03 -4.8948732e-01 4.3337046e-10 2.8541747e-08 2.0416619e-09
3408 1.0944173e+01 3.5562543e-01 9.2832978e-03 -4.8706035e-01 4.3308097e-10 2.8368844e-08 2.0561236e-09
3409 1.0914640e+01 3.5501525e-01 9.2741104e-03 -4.8466268e-01 4.3279184e-10 2.8196560e-08 2.0703071e-09
3410 1.0885105e+01 3.5441249e-01 9.2649325e-03 -4.8229558e-01 4.3250288e-10 2.8024895e-08 2.0842116e-09
3411 1.0855637e+01 3.5381823e-01 9.2557644e-03 -4.7995817e-01 4.3221417e-10 2.7853872e-08 2.0978381e-09
3412 1.0826159e+01 3.5323132e-01 9.2466058e-03 -4.7765179e-01 4.3192583e-10 2.7683501e-08 2.1111865e-09
3413 1.0796739e+01 3.5265283e-01 9.2374570e-03 -4.7537558e-01 4.3163765e-10 2.7513785e-08 2.1242562e-09
3414 1.0767373e+01 3.5208088e-01 9.2283178e-03 -4.7313093e-01 4.3134972e-10 2.7344745e-08 2.1370479e-09
3415 1.0738057e+01 3.5151655e-01 9.2191885e-03 -4.7091705e-01 4.3106206e-10 2.7176386e-08 2.1495613e-09
3416 1.0708712e+01 3.5095945e-01 9.2100689e-03 -4.6873462e-01 4.3077476e-10 2.7008730e-08 2.1617971e-09
3417 1.0679483e+01 3.5040918e-01 9.2009591e-03 -4.6658290e-01 4.3048762e-10 2.6841777e-08 2.1737547e-09
3418 1.0650289e+01 3.4986609e-01 9.1918592e-03 -4.6446336e-01 4.3020073e-10 2.6675541e-08 2.1854341e-09
3419 1.0621201e+01 3.4932978e-01 9.1827692e-03 -4.6237456e-01 4.2991421e-10 2.6510041e-08 2.1968361e-09
3420 1.0592067e+01 3.4879988e-01 9.1736892e-03 -4.6031803e-01 4.2962784e-10 2.6345280e-08 2.2079601e-09
3421 1.0563030e+01 3.4827598e-01 9.1646193e-03 -4.5829311e-01 4.2934173e-10 2.6181270e-08 2.2188061e-09
3422 1.0534086e+01 3.4775920e-01 9.1555593e-03 -4.5629990e-01 4.2905588e-10 2.6018028e-08 2.2293746e-09
3423 1.0505157e+01 3.4724841e-01 9.1465096e-03 -4.5433852e-01 4.2877039e-10 2.5855566e-08 2.2396658e-09
3424 1.0476312e+01 3.4674322e-01 9.1374699e-03 -4.5240911e-01 4.2848506e-10 2.5693887e-08 2.2496789e-09
3425 1.0447474e+01 3.4624399e-01 9.1284405e-03 -4.5051186e-01 4.2819998e-10 2.5533010e-08 2.2594148e-09
3426 1.0418786e+01 3.4575035e-01 9.1194214e-03 -4.4864620e-01 4.2791526e-10 2.5372948e-08 2.2688736e-09
3427 1.0390096e+01 3.4526192e-01 9.1104126e-03 -4.4681236e-01 4.2763070e-10 2.5213703e-08 2.2780544e-09
3428 1.0361475e+01 3.4477906e-01 9.1014141e-03 -4.4501131e-01 4.2734639e-10 2.5055296e-08 2.2869582e-09
3429 1.0332918e+01 3.4430139e-01 9.0924261e-03 -4.4324183e-01 4.2706234e-10 2.4897732e-08 2.2955844e-09
3430 1.0304422e+01 3.4382929e-01 9.0834485e-03 -4.4150420e-01 4.2677864e-10 2.4741031e-08 2.3039341e-09
3431 1.0275984e+01 3.4336162e-01 9.0744814e-03 -4.3979800e-01 4.2649510e-10 2.4585198e-08 2.3120063e-09
3432 1.0247599e+01 3.4289877e-01 9.0655249e-03 -4.3812353e-01 4.2621182e-10 2.4430242e-08 2.3198012e-09
3433 1.0219338e+01 3.4244035e-01 9.0565789e-03 -4.3648116e-01 4.2592889e-10 2.4276184e-08 2.3273197e-09
3434 1.0191124e+01 3.4198674e-01 9.0476436e-03 -4.3486977e-01 4.2564612e-10 2.4123028e-08 2.3345609e-09
3435 1.0162953e+01 3.4153755e-01 9.0387189e-03 -4.3328975e-01 4.2536360e-10 2.3970784e-08 2.3415250e-09
3436 1.0134897e+01 3.4109241e-01 9.0298049e-03 -4.3174078e-01 4.2508133e-10 2.3819470e-08 2.3482126e-09
3437 1.0106877e+01 3.4065095e-01 9.0209016e-03 -4.3022328e-01 4.2479942e-10 2.3669098e-08 2.3546237e-09
3438 1.0078964e+01 3.4021354e-01 9.0120090e-03 -4.2873698e-01 4.2451766e-10 2.3519671e-08 2.3607575e-09
3439 1.0051157e+01 3.3977979e-01 9.0031272e-03 -4.2728160e-01 4.2423615e-10 2.3371208e-08 2.3666150e-09
3440 1.0023377e+01 3.3935007e-01 8.9942562e-03 -4.2585690e-01 4.2395500e-10 2.3223722e-08 2.3721963e-09
3441 9.9956958e+00 3.3892326e-01 8.9853959e-03 -4.2446340e-01 4.2367400e-10 2.3077215e-08 2.3775004e-09
3442 9.9681107e+00 3.3849973e-01 8.9765465e-03 -4.2310088e-01 4.2339326e-10 2.2931707e-08 2.3825285e-09
3443 9.9406189e+00 3.3807910e-01 8.9677079e-03 -4.2176843e-01 4.2311276e-10 2.2787205e-08 2.3872798e-09
3444 9.9132176e+00 3.3766172e-01 8.9588801e-03 -4.2046588e-01 4.2283262e-10 2.2643729e-08 2.3917554e-09
3445 9.8858299e+00 3.3724721e-01 8.9500632e-03 -4.1919308e-01 4.2255263e-10 2.2501280e-08 2.3959545e-09
3446 9.8586017e+00 3.3683594e-01 8.9412571e-03 -4.1795063e-01 4.2227289e-10 2.2359872e-08 2.3998771e-09
3447 9.8314563e+00 3.3642678e-01 8.9324618e-03 -4.1673696e-01 4.2199350e-10 2.2219524e-08 2.4035241e-09
3448 9.8044654e+00 3.3602008e-01 8.9236774e-03 -4.1555345e-01 4.2171426e-10 2.2080239e-08 2.4068948e-09
3449 9.7774781e+00 3.3561619e-01 8.9149038e-03 -4.1439854e-01 4.2143527e-10 2.1942029e-08 2.4099893e-09
3450 9.7506404e+00 3.3521473e-01 8.9061411e-03 -4.1327218e-01 4.2115653e-10 2.1804910e-08 2.4128080e-09
3451 9.7238760e+00 3.3481529e-01 8.8973892e-03 -4.1217432e-01 4.2087815e-10 2.1668894e-08 2.4153515e-09
3452 9.6971828e+00 3.3441745e-01 8.8886482e-03 -4.1110492e-01 4.2059991e-10 2.1533979e-08 2.4176203e-09
3453 9.6706333e+00 3.3402149e-01 8.8799179e-03 -4.1006392e-01 4.2032192e-10 2.1400177e-08 2.4196172e-09
3454 9.6442257e+00 3.3362773e-01 8.8711986e-03 -4.0904983e-01 4.2004428e-10 2.1267493e-08 2.4213439e-09
3455 9.6178840e+00 3.3323498e-01 8.8624900e-03 -4.0806411e-01 4.1976679e-10 2.1135925e-08 2.4228015e-09
3456 9.5916065e+00 3.3284351e-01 8.8537922e-03 -4.0710529e-01 4.1948955e-10 2.1005485e-08 2.4239927e-09
3457 9.5654658e+00 3.3245364e-01 8.8451052e-03 -4.0617414e-01 4.1921265e-10 2.0876179e-08 2.4249191e-09
3458 9.5394603e+00 3.3206415e-01 8.8364291e-03 -4.0526921e-01 4.1893590e-10 2.0748004e-08 2.4255819e-09
3459 9.5135141e+00 3.3167607e-01 8.8277637e-03 -4.0439054e-01 4.1865941e-10 2.0620972e-08 2.4259837e-09
3460 9.4876999e+00 3.3128821e-01 8.8191090e-03 -4.0353822e-01 4.1838315e-10 2.0495084e-08 2.4261257e-09
3461 9.4620162e+00 3.3090085e-01 8.8104652e-03 -4.0271158e-01 4.1810725e-10 2.0370352e-08 2.4260106e-09
3462 9.4364614e+00 3.3051350e-01 8.8018321e-03 -4.0191145e-01 4.1783149e-10 2.0246774e-08 2.4256394e-09
3463 9.4109599e+00 3.3012646e-01 8.7932097e-03 -4.0113573e-01 4.1755598e-10 2.0124354e-08 2.4250139e-09
3464 9.3856588e+00 3.2973923e-01 8.7845981e-03 -4.0038527e-01 4.1728081e-10 2.0003106e-08 2.4241368e-09
3465 9.3604081e+00 3.2935210e-01 8.7759972e-03 -3.9965947e-01 4.1700580e-10 1.9883026e-08 2.4230091e-09
3466 9.3352808e+00 3.2896458e-01 8.7674070e-03 -3.9895774e-01 4.1673102e-10 1.9764120e-08 2.4216325e-09
3467 9.3102756e+00 3.2857692e-01 8.7588276e-03 -3.9827949e-01 4.1645659e-10 1.9646401e-08 2.4200098e-09
3468 9.2853912e+00 3.2818864e-01 8.7502589e-03 -3.9762563e-01 4.1618231e-10 1.9529865e-08 2.4181419e-09
3469 9.2606264e+00 3.2779925e-01 8.7417008e-03 -3.9699414e-01 4.1590827e-10 1.9414519e-08 2.4160306e-09
3470 9.2359801e+00 3.2740974e-01 8.7331535e-03 -3.9638593e-01 4.1563448e-10 1.9300371e-08 2.4136784e-09
3471 9.2114511e+00 3.2701812e-01 8.7246168e-03 -3.9580048e-01 4.1536103e-10 1.9187427e-08 2.4110870e-09
3472 9.1870459e+00 3.2662612e-01 8.7160909e-03 -3.9523725e-01 4.1508772e-10 1.9075685e-08 2.4082575e-09
3473 9.1627561e+00 3.2623248e-01 8.7075756e-03 -3.9469648e-01 4.1481466e-10 1.8965157e-08 2.4051925e-09
3474 9.1385880e+00 3.2583745e-01 8.6990710e-03 -3.9417691e-01 4.1454194e-10 1.8855848e-08 2.4018938e-09
3475 9.1145336e+00 3.2544123e-01 8.6905771e-03 -3.9367879e-01 4.1426936e-10 1.8747756e-08 2.3983624e-09
3476 9.0905993e+00 3.2504258e-01 8.6820939e-03 -3.9320236e-01 4.1399703e-10 1.8640893e-08 2.3946009e-09
3477 9.0667919e+00 3.2464171e-01 8.6736213e-03 -3.9274641e-01 4.1372503e-10 1.8535264e-08 2.3906113e-09
3478 9.0430959e+00 3.2423957e-01 8.6651594e-03 -3.9231046e-01 4.1345318e-10 1.8430867e-08 2.3863944e-09
3479 9.0195256e+00 3.2383563e-01 8.6567081e-03 -3.9189405e-01 4.1318158e-10 1.8327714e-08 2.3819530e-09
3480 8.9960805e+00 3.2342935e-01 8.6482675e-03 -3.9149745e-01 4.1291031e-10 1.8225810e-08 2.3772888e-09
3481 8.9727528e+00 3.2302094e-01 8.6398376e-03 -3.9111948e-01 4.1263919e-10 1.8125154e-08 2.3724029e-09
3482 8.9495422e+00 3.2261058e-01 8.6314183e-03 -3.9075969e-01 4.1236830e-10 1.8025757e-08 2.3672978e-09
3483 8.9264632e+00 3.2219847e-01 8.6230097e-03 -3.9041837e-01 4.1209766e-10 1.7927620e-08 2.3619749e-09
3484 8.9035009e+00 3.2178405e-01 8.6146117e-03 -3.9009435e-01 4.1182736e-10 1.7830754e-08 2.3564369e-09
3485 8.8806700e+00 3.2136676e-01 8.6062244e-03 -3.8978721e-01 4.1155720e-10 1.7735158e-08 2.3506847e-09
3486 8.8579558e+00 3.2094751e-01 8.5978477e-03 -3.8949726e-01 4.1128727e-10 1.7640837e-08 2.3447200e-09
3487 8.8353657e+00 3.2052500e-01 8.5894816e-03 -3.8922333e-01 4.1101769e-10 1.7547803e-08 2.3385457e-09
3488 8.8129000e+00 3.2010086e-01 8.5811262e-03 -3.8896576e-01 4.1074825e-10 1.7456053e-08 2.3321627e-09
